36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:47:12.0 (4248382)|VARIABLE_ASSIGNMENT|[28]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T16:46:55.000Z","IsDeleted":false,"Description":"BODYWEIGHT!","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T16:46:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T16:43:09.000Z","IsClosedOnCreate":false,"CaseNumber":"00001031","Id":"50041000003lmnpAAA","LastModifiedById":"00541000001IQl9AAG"}|0x59f44838
09:47:12.0 (4256161)|STATEMENT_EXECUTE|[28]
09:47:12.0 (4257653)|STATEMENT_EXECUTE|[29]
09:47:12.0 (4271818)|HEAP_ALLOCATE|[29]|Bytes:4
09:47:12.0 (4371380)|VARIABLE_SCOPE_BEGIN|[29]|childCase|Case|true|false
09:47:12.0 (4382755)|VARIABLE_ASSIGNMENT|[29]|childCase|{}|0x2a924d0d
09:47:12.0 (4385124)|STATEMENT_EXECUTE|[30]
09:47:12.0 (4458141)|VARIABLE_ASSIGNMENT|[30]|this.Subject|"Warning: Parent case (24 more) ..."|0x2a924d0d
09:47:12.0 (4461565)|STATEMENT_EXECUTE|[31]
09:47:12.0 (4506014)|VARIABLE_ASSIGNMENT|[31]|this.ParentId|"50041000003lmnpAAA"|0x2a924d0d
09:47:12.0 (4509276)|STATEMENT_EXECUTE|[32]
09:47:12.0 (4541434)|VARIABLE_ASSIGNMENT|[32]|this.IsEscalated|true|0x2a924d0d
09:47:12.0 (4544389)|STATEMENT_EXECUTE|[33]
09:47:12.0 (4547904)|HEAP_ALLOCATE|[33]|Bytes:4
09:47:12.0 (4578917)|VARIABLE_ASSIGNMENT|[33]|this.Priority|"High"|0x2a924d0d
09:47:12.0 (4581687)|STATEMENT_EXECUTE|[34]
09:47:12.0 (4585141)|HEAP_ALLOCATE|[34]|Bytes:50
09:47:12.0 (4635477)|HEAP_ALLOCATE|[34]|Bytes:57
09:47:12.0 (4654216)|HEAP_ALLOCATE|[34]|Bytes:107
09:47:12.0 (4693726)|VARIABLE_ASSIGNMENT|[34]|this.Description|"At least one of the  (87 more) ..."|0x2a924d0d
09:47:12.0 (4697121)|STATEMENT_EXECUTE|[35]
09:47:12.0 (4720376)|HEAP_ALLOCATE|[35]|Bytes:8
09:47:12.0 (4733120)|DML_BEGIN|[35]|Op:Insert|Type:Case|Rows:1
09:47:12.0 (4760367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:47:12.0 (71856121)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lmxH]
09:47:12.0 (71877311)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:47:12.0 (71936076)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
09:47:12.0 (71946683)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
09:47:12.0 (71983482)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1d294678
09:47:12.0 (72005404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
09:47:12.0 (72010813)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
09:47:12.0 (72021071)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1d294678
09:47:12.0 (72025253)|STATEMENT_EXECUTE|[1]
09:47:12.0 (72027772)|STATEMENT_EXECUTE|[3]
09:47:12.0 (72055522)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x1d294678
09:47:12.0 (72058579)|STATEMENT_EXECUTE|[6]
09:47:12.0 (72064433)|HEAP_ALLOCATE|[6]|Bytes:4
09:47:12.0 (72106643)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x1d294678
09:47:12.0 (72109796)|STATEMENT_EXECUTE|[7]
09:47:12.0 (72126540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72135283)|STATEMENT_EXECUTE|[8]
09:47:12.0 (72142653)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72146743)|STATEMENT_EXECUTE|[9]
09:47:12.0 (72153523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72157414)|STATEMENT_EXECUTE|[10]
09:47:12.0 (72164056)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72167832)|STATEMENT_EXECUTE|[11]
09:47:12.0 (72174588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72178321)|STATEMENT_EXECUTE|[14]
09:47:12.0 (72181919)|HEAP_ALLOCATE|[14]|Bytes:4
09:47:12.0 (72199558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:47:12.0 (72210226)|VARIABLE_ASSIGNMENT|[14]|this.casesWithSecretInfo|{"s":1,"v":[]}|0x1d294678
09:47:12.0 (72245403)|HEAP_ALLOCATE|[15]|Bytes:5
09:47:12.0 (72265463)|VARIABLE_SCOPE_BEGIN|[15]|myCase|Case|true|false
09:47:12.0 (72728377)|VARIABLE_ASSIGNMENT|[15]|myCase|{"Status":"New","ParentId":"50041000003lmnpAAA","LastModifiedDate":"2016-12-29T17:47:12.000Z","IsDeleted":false,"Description":"At least one of the  (87 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T17:47:12.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T17:47:12.000Z","IsClosedOnCreate":false,"CaseNumber":"00001064","Id":"50041000003lmxHAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x169c682c
09:47:12.0 (72735843)|STATEMENT_EXECUTE|[15]
09:47:12.0 (72789341)|STATEMENT_EXECUTE|[16]
09:47:12.0 (72802002)|HEAP_ALLOCATE|[15]|Bytes:5
09:47:12.0 (72815637)|VARIABLE_ASSIGNMENT|[15]|myCase|null|
09:47:12.0 (72834932)|HEAP_ALLOCATE|[28]|Bytes:5
09:47:12.0 (72844217)|VARIABLE_ASSIGNMENT|[28]|caseWithSecretInfo|null|
09:47:12.0 (72846992)|STATEMENT_EXECUTE|[28]
09:47:12.72 (72853550)|CUMULATIVE_LIMIT_USAGE
09:47:12.72 (72853550)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

09:47:12.72 (72853550)|CUMULATIVE_LIMIT_USAGE_END

09:47:12.0 (73812533)|CODE_UNIT_FINISHED|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lmxH]
09:47:12.0 (73870357)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Case
09:47:12.0 (84618618)|WF_RULE_EVAL_BEGIN|Assignment
09:47:12.0 (84639757)|WF_SPOOL_ACTION_BEGIN|Assignment
09:47:12.0 (84645016)|WF_ACTION|.
09:47:12.0 (84647682)|WF_RULE_EVAL_END
09:47:12.0 (84657595)|WF_RULE_EVAL_BEGIN|Escalation
09:47:12.0 (84665670)|WF_SPOOL_ACTION_BEGIN|Escalation
09:47:12.0 (84668364)|WF_ACTION|.
09:47:12.0 (84670028)|WF_RULE_EVAL_END
09:47:12.0 (84720676)|WF_ACTIONS_END| None
09:47:12.0 (84729153)|CODE_UNIT_FINISHED|Workflow:Case
09:47:12.0 (113463077)|DML_END|[35]
09:47:12.0 (113507825)|HEAP_ALLOCATE|[28]|Bytes:5
09:47:12.0 (113539044)|VARIABLE_ASSIGNMENT|[28]|caseWithSecretInfo|null|
09:47:12.113 (113550536)|CUMULATIVE_LIMIT_USAGE
09:47:12.113 (113550536)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

09:47:12.113 (113550536)|CUMULATIVE_LIMIT_USAGE_END

09:47:12.0 (114836551)|CODE_UNIT_FINISHED|CheckSecretInformation on Case trigger event BeforeUpdate for [50041000003lmnp]
09:47:12.0 (130322942)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Case
09:47:12.0 (134625131)|WF_RULE_EVAL_BEGIN|Assignment
09:47:12.0 (134636528)|WF_SPOOL_ACTION_BEGIN|Assignment
09:47:12.0 (134640017)|WF_ACTION|.
09:47:12.0 (134641627)|WF_RULE_EVAL_END
09:47:12.0 (134646355)|WF_RULE_EVAL_BEGIN|Escalation
09:47:12.0 (134651713)|WF_SPOOL_ACTION_BEGIN|Escalation
09:47:12.0 (134653136)|WF_ACTION|.
09:47:12.0 (134654039)|WF_RULE_EVAL_END
09:47:12.0 (134693677)|WF_ACTIONS_END| None
09:47:12.0 (134701302)|CODE_UNIT_FINISHED|Workflow:Case
09:47:12.0 (209350850)|CODE_UNIT_FINISHED|TRIGGERS
09:47:12.0 (209364410)|EXECUTION_FINISHED
