36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:58:08.0 (4104532)|VARIABLE_ASSIGNMENT|[24]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:58:08.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:58:08.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:58:08.000Z","IsClosedOnCreate":false,"CaseNumber":"00001101","Id":"50041000003lnbdAAA","LastModifiedById":"00541000001IQl9AAG"}|0x39a3459c
11:58:08.0 (4112041)|STATEMENT_EXECUTE|[24]
11:58:08.0 (4134770)|STATEMENT_EXECUTE|[25]
11:58:08.0 (4159528)|STATEMENT_EXECUTE|[27]
11:58:08.0 (4170420)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (4183505)|VARIABLE_ASSIGNMENT|[24]|myCase|null|
11:58:08.0 (4186092)|STATEMENT_EXECUTE|[37]
11:58:08.0 (4189716)|HEAP_ALLOCATE|[37]|Bytes:4
11:58:08.0 (4198914)|VARIABLE_SCOPE_BEGIN|[37]|casesToCreate|List<Case>|true|false
11:58:08.0 (4203770)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (4212432)|VARIABLE_ASSIGNMENT|[37]|casesToCreate|{"s":1,"v":[]}|0x60362154
11:58:08.0 (4230298)|HEAP_ALLOCATE|[38]|Bytes:5
11:58:08.0 (4241127)|VARIABLE_ASSIGNMENT|[38]|caseWithSecretInfo|null|
11:58:08.0 (4264336)|STATEMENT_EXECUTE|[38]
11:58:08.0 (4265460)|STATEMENT_EXECUTE|[47]
11:58:08.0 (4292366)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (4298541)|HEAP_ALLOCATE|[16]|Bytes:4
11:58:08.0 (4305522)|VARIABLE_ASSIGNMENT|[16]|i|2
11:58:08.0 (4321920)|STATEMENT_EXECUTE|[16]
11:58:08.0 (4323534)|STATEMENT_EXECUTE|[17]
11:58:08.0 (4331479)|HEAP_ALLOCATE|[17]|Bytes:3
11:58:08.0 (4338016)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:58:08.0 (4353271)|VARIABLE_ASSIGNMENT|[17]|keyword|"SSN"
11:58:08.0 (4355818)|STATEMENT_EXECUTE|[19]
11:58:08.0 (4359855)|HEAP_ALLOCATE|[19]|Bytes:4
11:58:08.0 (4369977)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:58:08.0 (4384502)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x67fd5434
11:58:08.0 (4387004)|STATEMENT_EXECUTE|[20]
11:58:08.0 (4394247)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (4399469)|STATEMENT_EXECUTE|[21]
11:58:08.0 (4414733)|HEAP_ALLOCATE|[21]|Bytes:5
11:58:08.0 (4425206)|HEAP_ALLOCATE|[21]|Bytes:12
11:58:08.0 (4433624)|USER_DEBUG|[21]|DEBUG|Here : {SSN}
11:58:08.0 (4438293)|STATEMENT_EXECUTE|[23]
11:58:08.0 (4441985)|HEAP_ALLOCATE|[23]|Bytes:4
11:58:08.0 (4450160)|VARIABLE_SCOPE_BEGIN|[23]|casesWithSecretInfo|List<Case>|true|false
11:58:08.0 (4455158)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (4463815)|VARIABLE_ASSIGNMENT|[23]|casesWithSecretInfo|{"s":1,"v":[]}|0x89cac18
11:58:08.0 (4492049)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (4507700)|VARIABLE_SCOPE_BEGIN|[24]|myCase|Case|true|false
11:58:08.0 (4842695)|VARIABLE_ASSIGNMENT|[24]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:58:08.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:58:08.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:58:08.000Z","IsClosedOnCreate":false,"CaseNumber":"00001101","Id":"50041000003lnbdAAA","LastModifiedById":"00541000001IQl9AAG"}|0x39a3459c
11:58:08.0 (4849642)|STATEMENT_EXECUTE|[24]
11:58:08.0 (4872637)|STATEMENT_EXECUTE|[25]
11:58:08.0 (4897257)|STATEMENT_EXECUTE|[27]
11:58:08.0 (4899151)|STATEMENT_EXECUTE|[28]
11:58:08.0 (4931329)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (4939451)|STATEMENT_EXECUTE|[29]
11:58:08.0 (4943412)|HEAP_ALLOCATE|[29]|Bytes:5
11:58:08.0 (4993667)|HEAP_ALLOCATE|[29]|Bytes:18
11:58:08.0 (5005878)|HEAP_ALLOCATE|[29]|Bytes:25
11:58:08.0 (5020284)|HEAP_ALLOCATE|[29]|Bytes:5
11:58:08.0 (5035979)|HEAP_ALLOCATE|[29]|Bytes:53
11:58:08.0 (5046523)|USER_DEBUG|[29]|DEBUG|Case 50041000003lnbdAAA includes secret keyword {SSN}
11:58:08.0 (5059984)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (5073113)|VARIABLE_ASSIGNMENT|[24]|myCase|null|
11:58:08.0 (5076043)|STATEMENT_EXECUTE|[37]
11:58:08.0 (5079587)|HEAP_ALLOCATE|[37]|Bytes:4
11:58:08.0 (5088690)|VARIABLE_SCOPE_BEGIN|[37]|casesToCreate|List<Case>|true|false
11:58:08.0 (5093502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (5102375)|VARIABLE_ASSIGNMENT|[37]|casesToCreate|{"s":1,"v":[]}|0x1b8d5cf6
11:58:08.0 (5120325)|HEAP_ALLOCATE|[38]|Bytes:5
11:58:08.0 (5136553)|VARIABLE_SCOPE_BEGIN|[38]|caseWithSecretInfo|Case|true|false
11:58:08.0 (5462786)|VARIABLE_ASSIGNMENT|[38]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:58:08.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:58:08.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:58:08.000Z","IsClosedOnCreate":false,"CaseNumber":"00001101","Id":"50041000003lnbdAAA","LastModifiedById":"00541000001IQl9AAG"}|0x39a3459c
11:58:08.0 (5470709)|STATEMENT_EXECUTE|[38]
11:58:08.0 (5472171)|STATEMENT_EXECUTE|[39]
11:58:08.0 (5504164)|HEAP_ALLOCATE|[39]|Bytes:4
11:58:08.0 (5649525)|VARIABLE_SCOPE_BEGIN|[39]|childCase|Case|true|false
11:58:08.0 (5662498)|VARIABLE_ASSIGNMENT|[39]|childCase|{}|0x4ae0f252
11:58:08.0 (5665184)|STATEMENT_EXECUTE|[40]
11:58:08.0 (5738116)|VARIABLE_ASSIGNMENT|[40]|this.Subject|"Warning: Parent case (24 more) ..."|0x4ae0f252
11:58:08.0 (5742878)|STATEMENT_EXECUTE|[41]
11:58:08.0 (5814585)|VARIABLE_ASSIGNMENT|[41]|this.ParentId|"50041000003lnbdAAA"|0x4ae0f252
11:58:08.0 (5820900)|STATEMENT_EXECUTE|[42]
11:58:08.0 (5912997)|VARIABLE_ASSIGNMENT|[42]|this.IsEscalated|true|0x4ae0f252
11:58:08.0 (5924312)|STATEMENT_EXECUTE|[43]
11:58:08.0 (5929291)|HEAP_ALLOCATE|[43]|Bytes:4
11:58:08.0 (5965827)|VARIABLE_ASSIGNMENT|[43]|this.Priority|"High"|0x4ae0f252
11:58:08.0 (5969167)|STATEMENT_EXECUTE|[44]
11:58:08.0 (5992915)|VARIABLE_ASSIGNMENT|[44]|this.Description|"SSN"|0x4ae0f252
11:58:08.0 (5995800)|STATEMENT_EXECUTE|[45]
11:58:08.0 (6026792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (6045140)|HEAP_ALLOCATE|[38]|Bytes:5
11:58:08.0 (6058476)|VARIABLE_ASSIGNMENT|[38]|caseWithSecretInfo|null|
11:58:08.0 (6061398)|STATEMENT_EXECUTE|[47]
11:58:08.0 (6091396)|DML_BEGIN|[47]|Op:Insert|Type:Case|Rows:1
11:58:08.0 (6122141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:58:08.0 (182528350)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lnbe]
11:58:08.0 (182567626)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:58:08.0 (182656380)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:58:08.0 (182669671)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:58:08.0 (182719648)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2ccf3cf2
11:58:08.0 (182753981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:58:08.0 (182760591)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:58:08.0 (182773214)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2ccf3cf2
11:58:08.0 (182779797)|STATEMENT_EXECUTE|[1]
11:58:08.0 (182781578)|STATEMENT_EXECUTE|[3]
11:58:08.0 (182812929)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x2ccf3cf2
11:58:08.0 (182815899)|STATEMENT_EXECUTE|[6]
11:58:08.0 (182820134)|HEAP_ALLOCATE|[6]|Bytes:4
11:58:08.0 (182860663)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182879964)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x2ccf3cf2
11:58:08.0 (182883197)|STATEMENT_EXECUTE|[7]
11:58:08.0 (182904713)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182912238)|STATEMENT_EXECUTE|[8]
11:58:08.0 (182926019)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182930676)|STATEMENT_EXECUTE|[9]
11:58:08.0 (182939139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182943041)|STATEMENT_EXECUTE|[10]
11:58:08.0 (182950820)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182957579)|STATEMENT_EXECUTE|[11]
11:58:08.0 (182966643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (182972452)|STATEMENT_EXECUTE|[16]
11:58:08.0 (182976888)|VARIABLE_SCOPE_BEGIN|[16]|i|Integer|false|false
11:58:08.0 (182981940)|HEAP_ALLOCATE|[16]|Bytes:4
11:58:08.0 (182989418)|VARIABLE_ASSIGNMENT|[16]|i|0
11:58:08.0 (183005559)|STATEMENT_EXECUTE|[16]
11:58:08.0 (183007868)|STATEMENT_EXECUTE|[17]
11:58:08.0 (183018681)|HEAP_ALLOCATE|[17]|Bytes:11
11:58:08.0 (183025598)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:58:08.0 (183031635)|VARIABLE_ASSIGNMENT|[17]|keyword|"Credit Card"
11:58:08.0 (183033810)|STATEMENT_EXECUTE|[19]
11:58:08.0 (183037941)|HEAP_ALLOCATE|[19]|Bytes:4
11:58:08.0 (183048839)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:58:08.0 (183068359)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x618b7244
11:58:08.0 (183076474)|STATEMENT_EXECUTE|[20]
11:58:08.0 (183087867)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (183094325)|STATEMENT_EXECUTE|[21]
11:58:08.0 (183129846)|HEAP_ALLOCATE|[21]|Bytes:13
11:58:08.0 (183142540)|HEAP_ALLOCATE|[21]|Bytes:20
11:58:08.0 (183157109)|USER_DEBUG|[21]|DEBUG|Here : {Credit Card}
11:58:08.0 (183163570)|STATEMENT_EXECUTE|[23]
11:58:08.0 (183167658)|HEAP_ALLOCATE|[23]|Bytes:4
11:58:08.0 (183177440)|VARIABLE_SCOPE_BEGIN|[23]|casesWithSecretInfo|List<Case>|true|false
11:58:08.0 (183183217)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (183193841)|VARIABLE_ASSIGNMENT|[23]|casesWithSecretInfo|{"s":1,"v":[]}|0x2dc29932
11:58:08.0 (183233432)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (183252907)|VARIABLE_SCOPE_BEGIN|[24]|myCase|Case|true|false
11:58:08.0 (198638793)|VARIABLE_ASSIGNMENT|[24]|myCase|{"Status":"New","ParentId":"50041000003lnbdAAA","LastModifiedDate":"2016-12-29T19:58:08.000Z","IsDeleted":false,"Description":"SSN","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:58:08.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:58:08.000Z","IsClosedOnCreate":false,"CaseNumber":"00001102","Id":"50041000003lnbeAAA","LastModifiedById":"00541000001IQl9AAG"}|0x78bf18d4
11:58:08.0 (198648786)|STATEMENT_EXECUTE|[24]
11:58:08.0 (198716110)|STATEMENT_EXECUTE|[25]
11:58:08.0 (198731283)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (198748193)|VARIABLE_ASSIGNMENT|[24]|myCase|null|
11:58:08.0 (198751362)|STATEMENT_EXECUTE|[37]
11:58:08.0 (198755905)|HEAP_ALLOCATE|[37]|Bytes:4
11:58:08.0 (198766557)|VARIABLE_SCOPE_BEGIN|[37]|casesToCreate|List<Case>|true|false
11:58:08.0 (198777422)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (198787590)|VARIABLE_ASSIGNMENT|[37]|casesToCreate|{"s":1,"v":[]}|0x83c62cf
11:58:08.0 (198809455)|HEAP_ALLOCATE|[38]|Bytes:5
11:58:08.0 (198821929)|VARIABLE_ASSIGNMENT|[38]|caseWithSecretInfo|null|
11:58:08.0 (198824902)|STATEMENT_EXECUTE|[38]
11:58:08.0 (198826018)|STATEMENT_EXECUTE|[47]
11:58:08.0 (198868813)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (198876061)|HEAP_ALLOCATE|[16]|Bytes:4
11:58:08.0 (198883203)|VARIABLE_ASSIGNMENT|[16]|i|1
11:58:08.0 (198900109)|STATEMENT_EXECUTE|[16]
11:58:08.0 (198901783)|STATEMENT_EXECUTE|[17]
11:58:08.0 (198910301)|HEAP_ALLOCATE|[17]|Bytes:15
11:58:08.0 (198917031)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:58:08.0 (198923517)|VARIABLE_ASSIGNMENT|[17]|keyword|"Social Security"
11:58:08.0 (198925614)|STATEMENT_EXECUTE|[19]
11:58:08.0 (198929386)|HEAP_ALLOCATE|[19]|Bytes:4
11:58:08.0 (198938500)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:58:08.0 (198952896)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x321f28de
11:58:08.0 (198955432)|STATEMENT_EXECUTE|[20]
11:58:08.0 (198962933)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (198968360)|STATEMENT_EXECUTE|[21]
11:58:08.0 (198985599)|HEAP_ALLOCATE|[21]|Bytes:17
11:58:08.0 (199005054)|HEAP_ALLOCATE|[21]|Bytes:24
11:58:08.0 (199021339)|USER_DEBUG|[21]|DEBUG|Here : {Social Security}
11:58:08.0 (199031370)|STATEMENT_EXECUTE|[23]
11:58:08.0 (199037416)|HEAP_ALLOCATE|[23]|Bytes:4
11:58:08.0 (199052479)|VARIABLE_SCOPE_BEGIN|[23]|casesWithSecretInfo|List<Case>|true|false
11:58:08.0 (199060520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:58:08.0 (199073975)|VARIABLE_ASSIGNMENT|[23]|casesWithSecretInfo|{"s":1,"v":[]}|0xb2d2ca6
11:58:08.0 (199118637)|HEAP_ALLOCATE|[24]|Bytes:5
11:58:08.0 (199144285)|VARIABLE_SCOPE_BEGIN|[24]|myCase|Case|true|false
