36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:15:59.0 (1835316)|HEAP_ALLOCATE|[7]|Bytes:11
10:15:59.0 (1874933)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (1884177)|STATEMENT_EXECUTE|[8]
10:15:59.0 (1894891)|HEAP_ALLOCATE|[8]|Bytes:15
10:15:59.0 (1915817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (1922288)|STATEMENT_EXECUTE|[9]
10:15:59.0 (1931570)|HEAP_ALLOCATE|[9]|Bytes:3
10:15:59.0 (1950893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (1958479)|STATEMENT_EXECUTE|[10]
10:15:59.0 (1973439)|HEAP_ALLOCATE|[10]|Bytes:8
10:15:59.0 (2008113)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (2017855)|STATEMENT_EXECUTE|[11]
10:15:59.0 (2029570)|HEAP_ALLOCATE|[11]|Bytes:10
10:15:59.0 (2065945)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (2077847)|STATEMENT_EXECUTE|[14]
10:15:59.0 (2085456)|HEAP_ALLOCATE|[14]|Bytes:4
10:15:59.0 (2165126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (2181157)|VARIABLE_ASSIGNMENT|[14]|this.casesWithSecretInfo|{"s":1,"v":[]}|0xb71eb46
10:15:59.0 (2375457)|HEAP_ALLOCATE|[15]|Bytes:5
10:15:59.0 (2424572)|VARIABLE_SCOPE_BEGIN|[15]|myCase|Case|true|false
10:15:59.0 (3331579)|VARIABLE_ASSIGNMENT|[15]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T18:15:59.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T18:15:59.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T18:15:59.000Z","IsClosedOnCreate":false,"CaseNumber":"00001065","Id":"50041000003lmyPAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x613d026a
10:15:59.0 (3345021)|STATEMENT_EXECUTE|[15]
10:15:59.0 (3387871)|STATEMENT_EXECUTE|[16]
10:15:59.0 (3391844)|STATEMENT_EXECUTE|[17]
10:15:59.0 (3398461)|VARIABLE_SCOPE_BEGIN|[17]|i|Integer|false|false
10:15:59.0 (3404946)|HEAP_ALLOCATE|[17]|Bytes:4
10:15:59.0 (3413409)|VARIABLE_ASSIGNMENT|[17]|i|0
10:15:59.0 (3458410)|STATEMENT_EXECUTE|[17]
10:15:59.0 (3461932)|STATEMENT_EXECUTE|[18]
10:15:59.0 (3508131)|HEAP_ALLOCATE|[18]|Bytes:11
10:15:59.0 (3523121)|VARIABLE_SCOPE_BEGIN|[18]|keyword|String|false|false
10:15:59.0 (3534553)|VARIABLE_ASSIGNMENT|[18]|keyword|"Credit Card"
10:15:59.0 (3653263)|STATEMENT_EXECUTE|[19]
10:15:59.0 (3656856)|STATEMENT_EXECUTE|[20]
10:15:59.0 (3702749)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (3715598)|STATEMENT_EXECUTE|[21]
10:15:59.0 (3721719)|HEAP_ALLOCATE|[21]|Bytes:5
10:15:59.0 (3794073)|HEAP_ALLOCATE|[21]|Bytes:18
10:15:59.0 (3810154)|HEAP_ALLOCATE|[21]|Bytes:25
10:15:59.0 (3825436)|HEAP_ALLOCATE|[21]|Bytes:1
10:15:59.0 (3846434)|HEAP_ALLOCATE|[21]|Bytes:49
10:15:59.0 (3878127)|USER_DEBUG|[21]|DEBUG|Case 50041000003lmyPAAQ includes secret keyword 0
10:15:59.0 (3889056)|STATEMENT_EXECUTE|[22]
10:15:59.0 (3907817)|HEAP_ALLOCATE|[15]|Bytes:5
10:15:59.0 (3930359)|VARIABLE_ASSIGNMENT|[15]|myCase|null|
10:15:59.0 (3935380)|STATEMENT_EXECUTE|[29]
10:15:59.0 (3942114)|HEAP_ALLOCATE|[29]|Bytes:4
10:15:59.0 (3984356)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (4001304)|VARIABLE_ASSIGNMENT|[29]|this.casesToCreate|{"s":1,"v":[]}|0xb71eb46
10:15:59.0 (4106967)|HEAP_ALLOCATE|[30]|Bytes:5
10:15:59.0 (4141250)|VARIABLE_SCOPE_BEGIN|[30]|caseWithSecretInfo|Case|true|false
10:15:59.0 (4881060)|VARIABLE_ASSIGNMENT|[30]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T18:15:59.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T18:15:59.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T18:15:59.000Z","IsClosedOnCreate":false,"CaseNumber":"00001065","Id":"50041000003lmyPAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x613d026a
10:15:59.0 (4891834)|STATEMENT_EXECUTE|[30]
10:15:59.0 (4894168)|STATEMENT_EXECUTE|[31]
10:15:59.0 (4916147)|HEAP_ALLOCATE|[31]|Bytes:4
10:15:59.0 (5055577)|VARIABLE_SCOPE_BEGIN|[31]|childCase|Case|true|false
10:15:59.0 (5074905)|VARIABLE_ASSIGNMENT|[31]|childCase|{}|0x80481b8
10:15:59.0 (5077977)|STATEMENT_EXECUTE|[32]
10:15:59.0 (5150247)|VARIABLE_ASSIGNMENT|[32]|this.Subject|"Warning: Parent case (24 more) ..."|0x80481b8
10:15:59.0 (5154367)|STATEMENT_EXECUTE|[33]
10:15:59.0 (5198883)|VARIABLE_ASSIGNMENT|[33]|this.ParentId|"50041000003lmyPAAQ"|0x80481b8
10:15:59.0 (5202449)|STATEMENT_EXECUTE|[34]
10:15:59.0 (5238410)|VARIABLE_ASSIGNMENT|[34]|this.IsEscalated|true|0x80481b8
10:15:59.0 (5241763)|STATEMENT_EXECUTE|[35]
10:15:59.0 (5245482)|HEAP_ALLOCATE|[35]|Bytes:4
10:15:59.0 (5281081)|VARIABLE_ASSIGNMENT|[35]|this.Priority|"High"|0x80481b8
10:15:59.0 (5284576)|STATEMENT_EXECUTE|[36]
10:15:59.0 (5288628)|HEAP_ALLOCATE|[36]|Bytes:50
10:15:59.0 (5334536)|HEAP_ALLOCATE|[36]|Bytes:57
10:15:59.0 (5353886)|HEAP_ALLOCATE|[36]|Bytes:107
10:15:59.0 (5393143)|VARIABLE_ASSIGNMENT|[36]|this.Description|"At least one of the  (87 more) ..."|0x80481b8
10:15:59.0 (5396752)|STATEMENT_EXECUTE|[37]
10:15:59.0 (5433929)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (5450194)|HEAP_ALLOCATE|[30]|Bytes:5
10:15:59.0 (5463398)|VARIABLE_ASSIGNMENT|[30]|caseWithSecretInfo|null|
10:15:59.0 (5466846)|STATEMENT_EXECUTE|[39]
10:15:59.0 (5520395)|DML_BEGIN|[39]|Op:Insert|Type:Case|Rows:1
10:15:59.0 (5546478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:15:59.0 (30538737)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lmyQ]
10:15:59.0 (30584153)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:15:59.0 (30677116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
10:15:59.0 (30691837)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
10:15:59.0 (30737274)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x43b0f7b1
10:15:59.0 (30764912)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
10:15:59.0 (30771037)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
10:15:59.0 (30782913)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x43b0f7b1
10:15:59.0 (30788877)|STATEMENT_EXECUTE|[1]
10:15:59.0 (30790919)|STATEMENT_EXECUTE|[3]
10:15:59.0 (30821869)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x43b0f7b1
10:15:59.0 (30824471)|STATEMENT_EXECUTE|[6]
10:15:59.0 (30828160)|HEAP_ALLOCATE|[6]|Bytes:4
10:15:59.0 (30866589)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30885695)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x43b0f7b1
10:15:59.0 (30889066)|STATEMENT_EXECUTE|[7]
10:15:59.0 (30906084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30912699)|STATEMENT_EXECUTE|[8]
10:15:59.0 (30920616)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30924412)|STATEMENT_EXECUTE|[9]
10:15:59.0 (30931722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30935271)|STATEMENT_EXECUTE|[10]
10:15:59.0 (30942906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30946532)|STATEMENT_EXECUTE|[11]
10:15:59.0 (30953692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30957747)|STATEMENT_EXECUTE|[14]
10:15:59.0 (30961670)|HEAP_ALLOCATE|[14]|Bytes:4
10:15:59.0 (30974980)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (30984948)|VARIABLE_ASSIGNMENT|[14]|this.casesWithSecretInfo|{"s":1,"v":[]}|0x43b0f7b1
10:15:59.0 (31054400)|HEAP_ALLOCATE|[15]|Bytes:5
10:15:59.0 (31086736)|VARIABLE_SCOPE_BEGIN|[15]|myCase|Case|true|false
10:15:59.0 (31792749)|VARIABLE_ASSIGNMENT|[15]|myCase|{"Status":"New","ParentId":"50041000003lmyPAAQ","LastModifiedDate":"2016-12-29T18:15:59.000Z","IsDeleted":false,"Description":"At least one of the  (87 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T18:15:59.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T18:15:59.000Z","IsClosedOnCreate":false,"CaseNumber":"00001066","Id":"50041000003lmyQAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x62d73627
10:15:59.0 (31801807)|STATEMENT_EXECUTE|[15]
10:15:59.0 (31856031)|STATEMENT_EXECUTE|[16]
10:15:59.0 (31869174)|HEAP_ALLOCATE|[15]|Bytes:5
10:15:59.0 (31883551)|VARIABLE_ASSIGNMENT|[15]|myCase|null|
10:15:59.0 (31886616)|STATEMENT_EXECUTE|[29]
10:15:59.0 (31891170)|HEAP_ALLOCATE|[29]|Bytes:4
10:15:59.0 (31906993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.0 (31917951)|VARIABLE_ASSIGNMENT|[29]|this.casesToCreate|{"s":1,"v":[]}|0x43b0f7b1
10:15:59.0 (31939408)|HEAP_ALLOCATE|[30]|Bytes:5
10:15:59.0 (31951185)|VARIABLE_ASSIGNMENT|[30]|caseWithSecretInfo|null|
10:15:59.0 (31954277)|STATEMENT_EXECUTE|[30]
10:15:59.0 (31955627)|STATEMENT_EXECUTE|[39]
10:15:59.0 (32032921)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:15:59.32 (32044981)|CUMULATIVE_LIMIT_USAGE
10:15:59.32 (32044981)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

10:15:59.32 (32044981)|CUMULATIVE_LIMIT_USAGE_END

10:15:59.0 (33025668)|CODE_UNIT_FINISHED|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lmyQ]
10:15:59.0 (33091125)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Case
10:15:59.0 (42484874)|WF_RULE_EVAL_BEGIN|Assignment
10:15:59.0 (42503640)|WF_SPOOL_ACTION_BEGIN|Assignment
10:15:59.0 (42510884)|WF_ACTION|.
10:15:59.0 (42514770)|WF_RULE_EVAL_END
10:15:59.0 (42526683)|WF_RULE_EVAL_BEGIN|Escalation
10:15:59.0 (42534950)|WF_SPOOL_ACTION_BEGIN|Escalation
10:15:59.0 (42537841)|WF_ACTION|.
10:15:59.0 (42540034)|WF_RULE_EVAL_END
10:15:59.0 (42593306)|WF_ACTIONS_END| None
10:15:59.0 (42602436)|CODE_UNIT_FINISHED|Workflow:Case
10:15:59.0 (43735756)|DML_END|[39]
10:15:59.0 (43775969)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:15:59.43 (43795209)|CUMULATIVE_LIMIT_USAGE
10:15:59.43 (43795209)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

10:15:59.43 (43795209)|CUMULATIVE_LIMIT_USAGE_END

10:15:59.0 (44878621)|CODE_UNIT_FINISHED|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lmyP]
10:15:59.0 (45986777)|EXECUTION_FINISHED
10:15:59.47 (47847598)|USER_INFO|[EXTERNAL]|00541000001IQl9|wjw@stuff.com|Pacific Standard Time|GMT-08:00
10:15:59.47 (47859267)|EXECUTION_STARTED
10:15:59.47 (47864004)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Case
10:15:59.47 (52704667)|WF_RULE_EVAL_BEGIN|Assignment
10:15:59.47 (52716686)|WF_SPOOL_ACTION_BEGIN|Assignment
10:15:59.47 (52721374)|WF_ACTION|.
10:15:59.47 (52724161)|WF_RULE_EVAL_END
10:15:59.47 (52730965)|WF_RULE_EVAL_BEGIN|Escalation
10:15:59.47 (52737905)|WF_SPOOL_ACTION_BEGIN|Escalation
10:15:59.47 (52740703)|WF_ACTION|.
10:15:59.47 (52742742)|WF_RULE_EVAL_END
10:15:59.47 (52783731)|WF_ACTIONS_END| None
10:15:59.47 (52790021)|CODE_UNIT_FINISHED|Workflow:Case
10:15:59.47 (53833976)|EXECUTION_FINISHED
