36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:44:33.0 (2506680)|STATEMENT_EXECUTE|[16]
11:44:33.0 (2516112)|VARIABLE_SCOPE_BEGIN|[16]|i|Integer|false|false
11:44:33.0 (2524727)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (2533522)|VARIABLE_ASSIGNMENT|[16]|i|0
11:44:33.0 (2584600)|STATEMENT_EXECUTE|[16]
11:44:33.0 (2588312)|STATEMENT_EXECUTE|[17]
11:44:33.0 (2624434)|HEAP_ALLOCATE|[17]|Bytes:11
11:44:33.0 (2635290)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:44:33.0 (2643833)|VARIABLE_ASSIGNMENT|[17]|keyword|"Credit Card"
11:44:33.0 (2646232)|STATEMENT_EXECUTE|[19]
11:44:33.0 (2658729)|HEAP_ALLOCATE|[19]|Bytes:4
11:44:33.0 (2684947)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:44:33.0 (2718079)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x29ed7742
11:44:33.0 (2721547)|STATEMENT_EXECUTE|[20]
11:44:33.0 (2747877)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (2756537)|STATEMENT_EXECUTE|[22]
11:44:33.0 (2808675)|HEAP_ALLOCATE|[22]|Bytes:4
11:44:33.0 (2890868)|VARIABLE_SCOPE_BEGIN|[22]|casesWithSecretInfo|List<Case>|true|false
11:44:33.0 (2900915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (2915540)|VARIABLE_ASSIGNMENT|[22]|casesWithSecretInfo|{"s":1,"v":[]}|0x37b417d5
11:44:33.0 (3121862)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (3188655)|VARIABLE_SCOPE_BEGIN|[23]|myCase|Case|true|false
11:44:33.0 (4018026)|VARIABLE_ASSIGNMENT|[23]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001092","Id":"50041000003lnbEAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x35739015
11:44:33.0 (4031110)|STATEMENT_EXECUTE|[23]
11:44:33.0 (4075539)|STATEMENT_EXECUTE|[24]
11:44:33.0 (4180355)|STATEMENT_EXECUTE|[26]
11:44:33.0 (4194216)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (4209498)|VARIABLE_ASSIGNMENT|[23]|myCase|null|
11:44:33.0 (4213505)|STATEMENT_EXECUTE|[36]
11:44:33.0 (4217856)|HEAP_ALLOCATE|[36]|Bytes:4
11:44:33.0 (4235402)|VARIABLE_SCOPE_BEGIN|[36]|casesToCreate|List<Case>|true|false
11:44:33.0 (4241755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (4252113)|VARIABLE_ASSIGNMENT|[36]|casesToCreate|{"s":1,"v":[]}|0x510ffb59
11:44:33.0 (4282224)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (4294965)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|null|
11:44:33.0 (4298265)|STATEMENT_EXECUTE|[37]
11:44:33.0 (4299689)|STATEMENT_EXECUTE|[46]
11:44:33.0 (4398595)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (4407546)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (4415028)|VARIABLE_ASSIGNMENT|[16]|i|1
11:44:33.0 (4432133)|STATEMENT_EXECUTE|[16]
11:44:33.0 (4433826)|STATEMENT_EXECUTE|[17]
11:44:33.0 (4441432)|HEAP_ALLOCATE|[17]|Bytes:15
11:44:33.0 (4448015)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:44:33.0 (4455249)|VARIABLE_ASSIGNMENT|[17]|keyword|"Social Security"
11:44:33.0 (4461366)|STATEMENT_EXECUTE|[19]
11:44:33.0 (4465406)|HEAP_ALLOCATE|[19]|Bytes:4
11:44:33.0 (4475070)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:44:33.0 (4490438)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x13dd2f6a
11:44:33.0 (4493131)|STATEMENT_EXECUTE|[20]
11:44:33.0 (4499884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (4505190)|STATEMENT_EXECUTE|[22]
11:44:33.0 (4508623)|HEAP_ALLOCATE|[22]|Bytes:4
11:44:33.0 (4519251)|VARIABLE_SCOPE_BEGIN|[22]|casesWithSecretInfo|List<Case>|true|false
11:44:33.0 (4527311)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (4540000)|VARIABLE_ASSIGNMENT|[22]|casesWithSecretInfo|{"s":1,"v":[]}|0x3a87e63c
11:44:33.0 (4583405)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (4609594)|VARIABLE_SCOPE_BEGIN|[23]|myCase|Case|true|false
11:44:33.0 (4978320)|VARIABLE_ASSIGNMENT|[23]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001092","Id":"50041000003lnbEAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x35739015
11:44:33.0 (4986244)|STATEMENT_EXECUTE|[23]
11:44:33.0 (5009683)|STATEMENT_EXECUTE|[24]
11:44:33.0 (5034848)|STATEMENT_EXECUTE|[26]
11:44:33.0 (5045994)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (5059102)|VARIABLE_ASSIGNMENT|[23]|myCase|null|
11:44:33.0 (5061960)|STATEMENT_EXECUTE|[36]
11:44:33.0 (5065363)|HEAP_ALLOCATE|[36]|Bytes:4
11:44:33.0 (5074407)|VARIABLE_SCOPE_BEGIN|[36]|casesToCreate|List<Case>|true|false
11:44:33.0 (5079611)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5088640)|VARIABLE_ASSIGNMENT|[36]|casesToCreate|{"s":1,"v":[]}|0x69a42a16
11:44:33.0 (5105694)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (5116324)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|null|
11:44:33.0 (5119144)|STATEMENT_EXECUTE|[37]
11:44:33.0 (5120251)|STATEMENT_EXECUTE|[46]
11:44:33.0 (5145018)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5151247)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (5157616)|VARIABLE_ASSIGNMENT|[16]|i|2
11:44:33.0 (5172587)|STATEMENT_EXECUTE|[16]
11:44:33.0 (5174254)|STATEMENT_EXECUTE|[17]
11:44:33.0 (5181873)|HEAP_ALLOCATE|[17]|Bytes:3
11:44:33.0 (5188291)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:44:33.0 (5194228)|VARIABLE_ASSIGNMENT|[17]|keyword|"SSN"
11:44:33.0 (5196044)|STATEMENT_EXECUTE|[19]
11:44:33.0 (5199758)|HEAP_ALLOCATE|[19]|Bytes:4
11:44:33.0 (5208221)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:44:33.0 (5221846)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x47dfd148
11:44:33.0 (5224306)|STATEMENT_EXECUTE|[20]
11:44:33.0 (5230640)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5235574)|STATEMENT_EXECUTE|[22]
11:44:33.0 (5239037)|HEAP_ALLOCATE|[22]|Bytes:4
11:44:33.0 (5246244)|VARIABLE_SCOPE_BEGIN|[22]|casesWithSecretInfo|List<Case>|true|false
11:44:33.0 (5251205)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5258427)|VARIABLE_ASSIGNMENT|[22]|casesWithSecretInfo|{"s":1,"v":[]}|0x3d8300a6
11:44:33.0 (5284642)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (5299673)|VARIABLE_SCOPE_BEGIN|[23]|myCase|Case|true|false
11:44:33.0 (5576781)|VARIABLE_ASSIGNMENT|[23]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001092","Id":"50041000003lnbEAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x35739015
11:44:33.0 (5584329)|STATEMENT_EXECUTE|[23]
11:44:33.0 (5606817)|STATEMENT_EXECUTE|[24]
11:44:33.0 (5633521)|STATEMENT_EXECUTE|[26]
11:44:33.0 (5635648)|STATEMENT_EXECUTE|[27]
11:44:33.0 (5660599)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5668068)|STATEMENT_EXECUTE|[28]
11:44:33.0 (5671704)|HEAP_ALLOCATE|[28]|Bytes:5
11:44:33.0 (5727895)|HEAP_ALLOCATE|[28]|Bytes:18
11:44:33.0 (5739289)|HEAP_ALLOCATE|[28]|Bytes:25
11:44:33.0 (5765306)|HEAP_ALLOCATE|[28]|Bytes:5
11:44:33.0 (5792926)|HEAP_ALLOCATE|[28]|Bytes:53
11:44:33.0 (5819442)|USER_DEBUG|[28]|DEBUG|Case 50041000003lnbEAAQ includes secret keyword {SSN}
11:44:33.0 (5834119)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (5849408)|VARIABLE_ASSIGNMENT|[23]|myCase|null|
11:44:33.0 (5854124)|STATEMENT_EXECUTE|[36]
11:44:33.0 (5859278)|HEAP_ALLOCATE|[36]|Bytes:4
11:44:33.0 (5875370)|VARIABLE_SCOPE_BEGIN|[36]|casesToCreate|List<Case>|true|false
11:44:33.0 (5883774)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (5896859)|VARIABLE_ASSIGNMENT|[36]|casesToCreate|{"s":1,"v":[]}|0x38b0a72c
11:44:33.0 (5916777)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (5935656)|VARIABLE_SCOPE_BEGIN|[37]|caseWithSecretInfo|Case|true|false
11:44:33.0 (6276578)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001092","Id":"50041000003lnbEAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x35739015
11:44:33.0 (6285604)|STATEMENT_EXECUTE|[37]
11:44:33.0 (6287202)|STATEMENT_EXECUTE|[38]
11:44:33.0 (6303945)|HEAP_ALLOCATE|[38]|Bytes:4
11:44:33.0 (6409748)|VARIABLE_SCOPE_BEGIN|[38]|childCase|Case|true|false
11:44:33.0 (6421987)|VARIABLE_ASSIGNMENT|[38]|childCase|{}|0x708cceb6
11:44:33.0 (6425001)|STATEMENT_EXECUTE|[39]
11:44:33.0 (6493262)|VARIABLE_ASSIGNMENT|[39]|this.Subject|"Warning: Parent case (24 more) ..."|0x708cceb6
11:44:33.0 (6497255)|STATEMENT_EXECUTE|[40]
11:44:33.0 (6541790)|VARIABLE_ASSIGNMENT|[40]|this.ParentId|"50041000003lnbEAAQ"|0x708cceb6
11:44:33.0 (6545401)|STATEMENT_EXECUTE|[41]
11:44:33.0 (6577335)|VARIABLE_ASSIGNMENT|[41]|this.IsEscalated|true|0x708cceb6
11:44:33.0 (6580360)|STATEMENT_EXECUTE|[42]
11:44:33.0 (6584086)|HEAP_ALLOCATE|[42]|Bytes:4
11:44:33.0 (6614362)|VARIABLE_ASSIGNMENT|[42]|this.Priority|"High"|0x708cceb6
11:44:33.0 (6618611)|STATEMENT_EXECUTE|[43]
11:44:33.0 (6646633)|VARIABLE_ASSIGNMENT|[43]|this.Description|"SSN"|0x708cceb6
11:44:33.0 (6649529)|STATEMENT_EXECUTE|[44]
11:44:33.0 (6677958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (6693560)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (6706256)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|null|
11:44:33.0 (6709294)|STATEMENT_EXECUTE|[46]
11:44:33.0 (6739451)|DML_BEGIN|[46]|Op:Insert|Type:Case|Rows:1
11:44:33.0 (6767892)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:44:33.0 (30654648)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lnbF]
11:44:33.0 (30696549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:44:33.0 (30795568)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:44:33.0 (30815154)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:44:33.0 (30868914)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x26e4a182
11:44:33.0 (30906047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:44:33.0 (30912609)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:44:33.0 (30924243)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x26e4a182
11:44:33.0 (30931143)|STATEMENT_EXECUTE|[1]
11:44:33.0 (30933404)|STATEMENT_EXECUTE|[3]
11:44:33.0 (30977172)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x26e4a182
11:44:33.0 (30979726)|STATEMENT_EXECUTE|[6]
11:44:33.0 (30986695)|HEAP_ALLOCATE|[6]|Bytes:4
11:44:33.0 (31039140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31059657)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x26e4a182
11:44:33.0 (31062854)|STATEMENT_EXECUTE|[7]
11:44:33.0 (31082888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31090540)|STATEMENT_EXECUTE|[8]
11:44:33.0 (31100004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31103834)|STATEMENT_EXECUTE|[9]
11:44:33.0 (31111508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31115121)|STATEMENT_EXECUTE|[10]
11:44:33.0 (31122492)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31126141)|STATEMENT_EXECUTE|[11]
11:44:33.0 (31133683)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31140076)|STATEMENT_EXECUTE|[16]
11:44:33.0 (31146141)|VARIABLE_SCOPE_BEGIN|[16]|i|Integer|false|false
11:44:33.0 (31152478)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (31158679)|VARIABLE_ASSIGNMENT|[16]|i|0
11:44:33.0 (31177290)|STATEMENT_EXECUTE|[16]
11:44:33.0 (31178887)|STATEMENT_EXECUTE|[17]
11:44:33.0 (31190987)|HEAP_ALLOCATE|[17]|Bytes:11
11:44:33.0 (31198784)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:44:33.0 (31205183)|VARIABLE_ASSIGNMENT|[17]|keyword|"Credit Card"
11:44:33.0 (31207115)|STATEMENT_EXECUTE|[19]
11:44:33.0 (31215181)|HEAP_ALLOCATE|[19]|Bytes:4
11:44:33.0 (31227473)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:44:33.0 (31248096)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x52b5bd96
11:44:33.0 (31250800)|STATEMENT_EXECUTE|[20]
11:44:33.0 (31261476)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31267597)|STATEMENT_EXECUTE|[22]
11:44:33.0 (31272074)|HEAP_ALLOCATE|[22]|Bytes:4
11:44:33.0 (31280851)|VARIABLE_SCOPE_BEGIN|[22]|casesWithSecretInfo|List<Case>|true|false
11:44:33.0 (31286757)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (31295864)|VARIABLE_ASSIGNMENT|[22]|casesWithSecretInfo|{"s":1,"v":[]}|0x79012ef1
11:44:33.0 (31345442)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (31373174)|VARIABLE_SCOPE_BEGIN|[23]|myCase|Case|true|false
11:44:33.0 (31916336)|VARIABLE_ASSIGNMENT|[23]|myCase|{"Status":"New","ParentId":"50041000003lnbEAAQ","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001093","Id":"50041000003lnbFAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x7a6a78e2
11:44:33.0 (31925526)|STATEMENT_EXECUTE|[23]
11:44:33.0 (32014262)|STATEMENT_EXECUTE|[24]
11:44:33.0 (32030027)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (32045031)|VARIABLE_ASSIGNMENT|[23]|myCase|null|
11:44:33.0 (32049538)|STATEMENT_EXECUTE|[36]
11:44:33.0 (32053564)|HEAP_ALLOCATE|[36]|Bytes:4
11:44:33.0 (32063239)|VARIABLE_SCOPE_BEGIN|[36]|casesToCreate|List<Case>|true|false
11:44:33.0 (32069213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32078502)|VARIABLE_ASSIGNMENT|[36]|casesToCreate|{"s":1,"v":[]}|0x49db2a1b
11:44:33.0 (32096094)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (32107576)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|null|
11:44:33.0 (32110556)|STATEMENT_EXECUTE|[37]
11:44:33.0 (32111924)|STATEMENT_EXECUTE|[46]
11:44:33.0 (32155794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32162653)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (32169095)|VARIABLE_ASSIGNMENT|[16]|i|1
11:44:33.0 (32185077)|STATEMENT_EXECUTE|[16]
11:44:33.0 (32186750)|STATEMENT_EXECUTE|[17]
11:44:33.0 (32194665)|HEAP_ALLOCATE|[17]|Bytes:15
11:44:33.0 (32201330)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:44:33.0 (32207969)|VARIABLE_ASSIGNMENT|[17]|keyword|"Social Security"
11:44:33.0 (32209894)|STATEMENT_EXECUTE|[19]
11:44:33.0 (32213631)|HEAP_ALLOCATE|[19]|Bytes:4
11:44:33.0 (32222542)|VARIABLE_SCOPE_BEGIN|[19]|keywordList|Set<String>|true|false
11:44:33.0 (32236065)|VARIABLE_ASSIGNMENT|[19]|keywordList|{"s":1,"v":[]}|0x367d67bb
11:44:33.0 (32238806)|STATEMENT_EXECUTE|[20]
11:44:33.0 (32245297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32250331)|STATEMENT_EXECUTE|[22]
11:44:33.0 (32253694)|HEAP_ALLOCATE|[22]|Bytes:4
11:44:33.0 (32261108)|VARIABLE_SCOPE_BEGIN|[22]|casesWithSecretInfo|List<Case>|true|false
11:44:33.0 (32265988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32273804)|VARIABLE_ASSIGNMENT|[22]|casesWithSecretInfo|{"s":1,"v":[]}|0x467bb123
11:44:33.0 (32300088)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (32315243)|VARIABLE_SCOPE_BEGIN|[23]|myCase|Case|true|false
11:44:33.0 (32536532)|VARIABLE_ASSIGNMENT|[23]|myCase|{"Status":"New","ParentId":"50041000003lnbEAAQ","LastModifiedDate":"2016-12-29T19:44:33.000Z","IsDeleted":false,"Description":"SSN","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:44:33.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:44:33.000Z","IsClosedOnCreate":false,"CaseNumber":"00001093","Id":"50041000003lnbFAAQ","LastModifiedById":"00541000001IQl9AAG"}|0x7a6a78e2
11:44:33.0 (32544017)|STATEMENT_EXECUTE|[23]
11:44:33.0 (32572455)|STATEMENT_EXECUTE|[24]
11:44:33.0 (32583808)|HEAP_ALLOCATE|[23]|Bytes:5
11:44:33.0 (32596509)|VARIABLE_ASSIGNMENT|[23]|myCase|null|
11:44:33.0 (32599879)|STATEMENT_EXECUTE|[36]
11:44:33.0 (32605102)|HEAP_ALLOCATE|[36]|Bytes:4
11:44:33.0 (32620056)|VARIABLE_SCOPE_BEGIN|[36]|casesToCreate|List<Case>|true|false
11:44:33.0 (32628431)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32642826)|VARIABLE_ASSIGNMENT|[36]|casesToCreate|{"s":1,"v":[]}|0x6f7f7c66
11:44:33.0 (32673299)|HEAP_ALLOCATE|[37]|Bytes:5
11:44:33.0 (32690543)|VARIABLE_ASSIGNMENT|[37]|caseWithSecretInfo|null|
11:44:33.0 (32693791)|STATEMENT_EXECUTE|[37]
11:44:33.0 (32695049)|STATEMENT_EXECUTE|[46]
11:44:33.0 (32725331)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:44:33.0 (32732484)|HEAP_ALLOCATE|[16]|Bytes:4
11:44:33.0 (32739531)|VARIABLE_ASSIGNMENT|[16]|i|2
11:44:33.0 (32755643)|STATEMENT_EXECUTE|[16]
11:44:33.0 (32757258)|STATEMENT_EXECUTE|[17]
