36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:29:10.0 (3816982)|HEAP_ALLOCATE|[27]|Bytes:5
11:29:10.0 (3891154)|HEAP_ALLOCATE|[27]|Bytes:18
11:29:10.0 (3913087)|HEAP_ALLOCATE|[27]|Bytes:25
11:29:10.0 (3933000)|HEAP_ALLOCATE|[27]|Bytes:59
11:29:10.0 (3962763)|USER_DEBUG|[27]|DEBUG|Case 50041000003lnWNAAY includes secret keyword Credit Card
11:29:10.0 (3973000)|STATEMENT_EXECUTE|[28]
11:29:10.0 (3986031)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (3989613)|STATEMENT_EXECUTE|[35]
11:29:10.0 (3995403)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (4021594)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (4030644)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (4044452)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x784e0d02
11:29:10.0 (4088057)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (4111385)|VARIABLE_SCOPE_BEGIN|[36]|caseWithSecretInfo|Case|true|false
11:29:10.0 (4660467)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card Passport","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001083","Id":"50041000003lnWNAAY","LastModifiedById":"00541000001IQl9AAG"}|0x10a97105
11:29:10.0 (4669716)|STATEMENT_EXECUTE|[36]
11:29:10.0 (4671805)|STATEMENT_EXECUTE|[37]
11:29:10.0 (4690971)|HEAP_ALLOCATE|[37]|Bytes:4
11:29:10.0 (4837208)|VARIABLE_SCOPE_BEGIN|[37]|childCase|Case|true|false
11:29:10.0 (4853661)|VARIABLE_ASSIGNMENT|[37]|childCase|{}|0x12987ef8
11:29:10.0 (4858084)|STATEMENT_EXECUTE|[38]
11:29:10.0 (4943213)|VARIABLE_ASSIGNMENT|[38]|this.Subject|"Warning: Parent case (24 more) ..."|0x12987ef8
11:29:10.0 (4948006)|STATEMENT_EXECUTE|[39]
11:29:10.0 (4996883)|VARIABLE_ASSIGNMENT|[39]|this.ParentId|"50041000003lnWNAAY"|0x12987ef8
11:29:10.0 (5000245)|STATEMENT_EXECUTE|[40]
11:29:10.0 (5031969)|VARIABLE_ASSIGNMENT|[40]|this.IsEscalated|true|0x12987ef8
11:29:10.0 (5034830)|STATEMENT_EXECUTE|[41]
11:29:10.0 (5038588)|HEAP_ALLOCATE|[41]|Bytes:4
11:29:10.0 (5074765)|VARIABLE_ASSIGNMENT|[41]|this.Priority|"High"|0x12987ef8
11:29:10.0 (5079721)|STATEMENT_EXECUTE|[42]
11:29:10.0 (5122592)|VARIABLE_ASSIGNMENT|[42]|this.Description|"Credit Card"|0x12987ef8
11:29:10.0 (5127612)|STATEMENT_EXECUTE|[43]
11:29:10.0 (5169005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (5193626)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (5213422)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (5218108)|STATEMENT_EXECUTE|[45]
11:29:10.0 (5275491)|DML_BEGIN|[45]|Op:Insert|Type:Case|Rows:1
11:29:10.0 (5306221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:29:10.0 (64496858)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lnWO]
11:29:10.0 (64539882)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:29:10.0 (64627377)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:29:10.0 (64641395)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:29:10.0 (64689528)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7ecc326c
11:29:10.0 (64724273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:29:10.0 (64730924)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:29:10.0 (64742483)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7ecc326c
11:29:10.0 (64749237)|STATEMENT_EXECUTE|[1]
11:29:10.0 (64751584)|STATEMENT_EXECUTE|[3]
11:29:10.0 (64795452)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x7ecc326c
11:29:10.0 (64798103)|STATEMENT_EXECUTE|[6]
11:29:10.0 (64806134)|HEAP_ALLOCATE|[6]|Bytes:4
11:29:10.0 (64865812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64888342)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x7ecc326c
11:29:10.0 (64891806)|STATEMENT_EXECUTE|[7]
11:29:10.0 (64914906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64921969)|STATEMENT_EXECUTE|[8]
11:29:10.0 (64930088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64933799)|STATEMENT_EXECUTE|[9]
11:29:10.0 (64940791)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64944542)|STATEMENT_EXECUTE|[10]
11:29:10.0 (64951781)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64955372)|STATEMENT_EXECUTE|[11]
11:29:10.0 (64962340)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (64968708)|STATEMENT_EXECUTE|[16]
11:29:10.0 (64974754)|VARIABLE_SCOPE_BEGIN|[16]|i|Integer|false|false
11:29:10.0 (64979811)|HEAP_ALLOCATE|[16]|Bytes:4
11:29:10.0 (64986525)|VARIABLE_ASSIGNMENT|[16]|i|0
11:29:10.0 (65007030)|STATEMENT_EXECUTE|[16]
11:29:10.0 (65009120)|STATEMENT_EXECUTE|[17]
11:29:10.0 (65021281)|HEAP_ALLOCATE|[17]|Bytes:11
11:29:10.0 (65027894)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:29:10.0 (65033906)|VARIABLE_ASSIGNMENT|[17]|keyword|"Credit Card"
11:29:10.0 (65035948)|STATEMENT_EXECUTE|[21]
11:29:10.0 (65040082)|HEAP_ALLOCATE|[21]|Bytes:4
11:29:10.0 (65049459)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:29:10.0 (65053977)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (65063707)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x2bd77cbe
11:29:10.0 (65112800)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (65143299)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:29:10.0 (65635374)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWNAAY","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001084","Id":"50041000003lnWOAAY","LastModifiedById":"00541000001IQl9AAG"}|0x376d9e40
11:29:10.0 (65642794)|STATEMENT_EXECUTE|[22]
11:29:10.0 (65718304)|STATEMENT_EXECUTE|[23]
11:29:10.0 (65731950)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (65745788)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (65750019)|STATEMENT_EXECUTE|[35]
11:29:10.0 (65753608)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (65763664)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (65768846)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (65777811)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x282d9593
11:29:10.0 (65795129)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (65805469)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (65808188)|STATEMENT_EXECUTE|[36]
11:29:10.0 (65809328)|STATEMENT_EXECUTE|[45]
11:29:10.0 (65895414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (65903714)|HEAP_ALLOCATE|[16]|Bytes:4
11:29:10.0 (65910328)|VARIABLE_ASSIGNMENT|[16]|i|1
11:29:10.0 (65926782)|STATEMENT_EXECUTE|[16]
11:29:10.0 (65928245)|STATEMENT_EXECUTE|[17]
11:29:10.0 (65935705)|HEAP_ALLOCATE|[17]|Bytes:15
11:29:10.0 (65941916)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:29:10.0 (65948193)|VARIABLE_ASSIGNMENT|[17]|keyword|"Social Security"
11:29:10.0 (65950225)|STATEMENT_EXECUTE|[21]
11:29:10.0 (65953463)|HEAP_ALLOCATE|[21]|Bytes:4
11:29:10.0 (65961422)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:29:10.0 (65965433)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (65973497)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x63f52e02
11:29:10.0 (66000225)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (66015406)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:29:10.0 (66231169)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWNAAY","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001084","Id":"50041000003lnWOAAY","LastModifiedById":"00541000001IQl9AAG"}|0x376d9e40
11:29:10.0 (66237719)|STATEMENT_EXECUTE|[22]
11:29:10.0 (66265261)|STATEMENT_EXECUTE|[23]
11:29:10.0 (66278301)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (66296585)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (66301173)|STATEMENT_EXECUTE|[35]
11:29:10.0 (66306125)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (66320599)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (66327408)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (66339951)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x73d79c4e
11:29:10.0 (66366458)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (66384025)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (66388159)|STATEMENT_EXECUTE|[36]
11:29:10.0 (66390160)|STATEMENT_EXECUTE|[45]
11:29:10.0 (66420706)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (66428521)|HEAP_ALLOCATE|[16]|Bytes:4
11:29:10.0 (66436501)|VARIABLE_ASSIGNMENT|[16]|i|2
11:29:10.0 (66457809)|STATEMENT_EXECUTE|[16]
11:29:10.0 (66460175)|STATEMENT_EXECUTE|[17]
11:29:10.0 (66471704)|HEAP_ALLOCATE|[17]|Bytes:3
11:29:10.0 (66486915)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:29:10.0 (66495527)|VARIABLE_ASSIGNMENT|[17]|keyword|"SSN"
11:29:10.0 (66499065)|STATEMENT_EXECUTE|[21]
11:29:10.0 (66504044)|HEAP_ALLOCATE|[21]|Bytes:4
11:29:10.0 (66517765)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:29:10.0 (66524012)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (66535099)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x281393ea
11:29:10.0 (66572029)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (66594839)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:29:10.0 (67051544)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWNAAY","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001084","Id":"50041000003lnWOAAY","LastModifiedById":"00541000001IQl9AAG"}|0x376d9e40
11:29:10.0 (67060842)|STATEMENT_EXECUTE|[22]
11:29:10.0 (67096369)|STATEMENT_EXECUTE|[23]
11:29:10.0 (67113565)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (67132600)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (67137222)|STATEMENT_EXECUTE|[35]
11:29:10.0 (67143028)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (67157699)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (67164314)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (67177342)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x6cd61a76
11:29:10.0 (67208558)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (67226646)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (67231313)|STATEMENT_EXECUTE|[36]
11:29:10.0 (67233139)|STATEMENT_EXECUTE|[45]
11:29:10.0 (67283397)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (67293370)|HEAP_ALLOCATE|[16]|Bytes:4
11:29:10.0 (67303393)|VARIABLE_ASSIGNMENT|[16]|i|3
11:29:10.0 (67328018)|STATEMENT_EXECUTE|[16]
11:29:10.0 (67330636)|STATEMENT_EXECUTE|[17]
11:29:10.0 (67344418)|HEAP_ALLOCATE|[17]|Bytes:8
11:29:10.0 (67354867)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:29:10.0 (67363638)|VARIABLE_ASSIGNMENT|[17]|keyword|"Passport"
11:29:10.0 (67366759)|STATEMENT_EXECUTE|[21]
11:29:10.0 (67371213)|HEAP_ALLOCATE|[21]|Bytes:4
11:29:10.0 (67382556)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:29:10.0 (67388069)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (67398359)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x2699acd0
11:29:10.0 (67433975)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (67455038)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:29:10.0 (67763289)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWNAAY","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001084","Id":"50041000003lnWOAAY","LastModifiedById":"00541000001IQl9AAG"}|0x376d9e40
11:29:10.0 (67770334)|STATEMENT_EXECUTE|[22]
11:29:10.0 (67809490)|STATEMENT_EXECUTE|[23]
11:29:10.0 (67821571)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (67834179)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (67836705)|STATEMENT_EXECUTE|[35]
11:29:10.0 (67840125)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (67849184)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (67853794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (67862872)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x696361a1
11:29:10.0 (67879300)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (67889351)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (67891984)|STATEMENT_EXECUTE|[36]
11:29:10.0 (67893141)|STATEMENT_EXECUTE|[45]
11:29:10.0 (67917183)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (67922715)|HEAP_ALLOCATE|[16]|Bytes:4
11:29:10.0 (67928625)|VARIABLE_ASSIGNMENT|[16]|i|4
11:29:10.0 (67946798)|STATEMENT_EXECUTE|[16]
11:29:10.0 (67949541)|STATEMENT_EXECUTE|[17]
11:29:10.0 (67965190)|HEAP_ALLOCATE|[17]|Bytes:10
11:29:10.0 (67976947)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:29:10.0 (67986833)|VARIABLE_ASSIGNMENT|[17]|keyword|"Bodyweight"
11:29:10.0 (67990285)|STATEMENT_EXECUTE|[21]
11:29:10.0 (67995288)|HEAP_ALLOCATE|[21]|Bytes:4
11:29:10.0 (68011380)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:29:10.0 (68019855)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (68031860)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x5d5b23a4
11:29:10.0 (68061735)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (68076385)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:29:10.0 (68288055)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWNAAY","LastModifiedDate":"2016-12-29T19:29:10.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:29:10.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:29:10.000Z","IsClosedOnCreate":false,"CaseNumber":"00001084","Id":"50041000003lnWOAAY","LastModifiedById":"00541000001IQl9AAG"}|0x376d9e40
11:29:10.0 (68295082)|STATEMENT_EXECUTE|[22]
11:29:10.0 (68322657)|STATEMENT_EXECUTE|[23]
11:29:10.0 (68333641)|HEAP_ALLOCATE|[22]|Bytes:5
11:29:10.0 (68345716)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:29:10.0 (68348235)|STATEMENT_EXECUTE|[35]
11:29:10.0 (68351590)|HEAP_ALLOCATE|[35]|Bytes:4
11:29:10.0 (68360497)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:29:10.0 (68364824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:29:10.0 (68373552)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x18297d3
11:29:10.0 (68389797)|HEAP_ALLOCATE|[36]|Bytes:5
11:29:10.0 (68399622)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:29:10.0 (68402426)|STATEMENT_EXECUTE|[36]
11:29:10.0 (68403689)|STATEMENT_EXECUTE|[45]
