36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:27:55.0 (3485927)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001081","Id":"50041000003lnWIAAY","LastModifiedById":"00541000001IQl9AAG"}|0x385ccac2
11:27:55.0 (3499119)|STATEMENT_EXECUTE|[22]
11:27:55.0 (3545832)|STATEMENT_EXECUTE|[23]
11:27:55.0 (3652265)|STATEMENT_EXECUTE|[25]
11:27:55.0 (3655254)|STATEMENT_EXECUTE|[26]
11:27:55.0 (3685260)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (3695675)|STATEMENT_EXECUTE|[27]
11:27:55.0 (3702037)|HEAP_ALLOCATE|[27]|Bytes:5
11:27:55.0 (3773733)|HEAP_ALLOCATE|[27]|Bytes:18
11:27:55.0 (3786129)|HEAP_ALLOCATE|[27]|Bytes:25
11:27:55.0 (3804025)|HEAP_ALLOCATE|[27]|Bytes:59
11:27:55.0 (3839557)|USER_DEBUG|[27]|DEBUG|Case 50041000003lnWIAAY includes secret keyword Credit Card
11:27:55.0 (3849409)|STATEMENT_EXECUTE|[28]
11:27:55.0 (3860115)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (3863449)|STATEMENT_EXECUTE|[35]
11:27:55.0 (3868078)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (3887735)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (3895908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (3910106)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x76da9125
11:27:55.0 (3954126)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (3972194)|VARIABLE_SCOPE_BEGIN|[36]|caseWithSecretInfo|Case|true|false
11:27:55.0 (4358369)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|{"Origin":"Phone","Status":"New","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"Credit Card","Priority":"Medium","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":false,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001081","Id":"50041000003lnWIAAY","LastModifiedById":"00541000001IQl9AAG"}|0x385ccac2
11:27:55.0 (4370274)|STATEMENT_EXECUTE|[36]
11:27:55.0 (4373193)|STATEMENT_EXECUTE|[37]
11:27:55.0 (4389192)|HEAP_ALLOCATE|[37]|Bytes:4
11:27:55.0 (4476179)|VARIABLE_SCOPE_BEGIN|[37]|childCase|Case|true|false
11:27:55.0 (4492232)|VARIABLE_ASSIGNMENT|[37]|childCase|{}|0x74fa0d59
11:27:55.0 (4495897)|STATEMENT_EXECUTE|[38]
11:27:55.0 (4588824)|VARIABLE_ASSIGNMENT|[38]|this.Subject|"Warning: Parent case (24 more) ..."|0x74fa0d59
11:27:55.0 (4593209)|STATEMENT_EXECUTE|[39]
11:27:55.0 (4644637)|VARIABLE_ASSIGNMENT|[39]|this.ParentId|"50041000003lnWIAAY"|0x74fa0d59
11:27:55.0 (4649953)|STATEMENT_EXECUTE|[40]
11:27:55.0 (4697939)|VARIABLE_ASSIGNMENT|[40]|this.IsEscalated|true|0x74fa0d59
11:27:55.0 (4701823)|STATEMENT_EXECUTE|[41]
11:27:55.0 (4706200)|HEAP_ALLOCATE|[41]|Bytes:4
11:27:55.0 (4748437)|VARIABLE_ASSIGNMENT|[41]|this.Priority|"High"|0x74fa0d59
11:27:55.0 (4757780)|STATEMENT_EXECUTE|[42]
11:27:55.0 (4764048)|HEAP_ALLOCATE|[42]|Bytes:50
11:27:55.0 (4780252)|HEAP_ALLOCATE|[42]|Bytes:61
11:27:55.0 (4819802)|VARIABLE_ASSIGNMENT|[42]|this.Description|"At least one of the  (41 more) ..."|0x74fa0d59
11:27:55.0 (4825188)|STATEMENT_EXECUTE|[43]
11:27:55.0 (4882685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (4901291)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (4915733)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:27:55.0 (4920759)|STATEMENT_EXECUTE|[45]
11:27:55.0 (4981354)|DML_BEGIN|[45]|Op:Insert|Type:Case|Rows:1
11:27:55.0 (5005586)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:55.0 (33638291)|CODE_UNIT_STARTED|[EXTERNAL]|01q410000019tMZ|CheckSecretInformation on Case trigger event AfterInsert for [50041000003lnWJ]
11:27:55.0 (33692347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:55.0 (33807434)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:27:55.0 (33825124)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:27:55.0 (33880486)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x334cf69a
11:27:55.0 (33925423)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:27:55.0 (33935374)|VARIABLE_SCOPE_BEGIN|[1]|this|CheckSecretInformation|true|false
11:27:55.0 (33954441)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x334cf69a
11:27:55.0 (33963687)|STATEMENT_EXECUTE|[1]
11:27:55.0 (33965869)|STATEMENT_EXECUTE|[3]
11:27:55.0 (34011319)|VARIABLE_ASSIGNMENT|[3]|this.childCasesSubject|"Warning: Parent case (24 more) ..."|0x334cf69a
11:27:55.0 (34024155)|STATEMENT_EXECUTE|[6]
11:27:55.0 (34036324)|HEAP_ALLOCATE|[6]|Bytes:4
11:27:55.0 (34108115)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34136136)|VARIABLE_ASSIGNMENT|[6]|this.secretKeywords|{"s":1,"v":[]}|0x334cf69a
11:27:55.0 (34141866)|STATEMENT_EXECUTE|[7]
11:27:55.0 (34171938)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34181428)|STATEMENT_EXECUTE|[8]
11:27:55.0 (34191818)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34195783)|STATEMENT_EXECUTE|[9]
11:27:55.0 (34206147)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34213498)|STATEMENT_EXECUTE|[10]
11:27:55.0 (34229494)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34236958)|STATEMENT_EXECUTE|[11]
11:27:55.0 (34255010)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34265352)|STATEMENT_EXECUTE|[16]
11:27:55.0 (34271579)|VARIABLE_SCOPE_BEGIN|[16]|i|Integer|false|false
11:27:55.0 (34278179)|HEAP_ALLOCATE|[16]|Bytes:4
11:27:55.0 (34286206)|VARIABLE_ASSIGNMENT|[16]|i|0
11:27:55.0 (34308650)|STATEMENT_EXECUTE|[16]
11:27:55.0 (34311268)|STATEMENT_EXECUTE|[17]
11:27:55.0 (34330153)|HEAP_ALLOCATE|[17]|Bytes:11
11:27:55.0 (34343596)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:27:55.0 (34354966)|VARIABLE_ASSIGNMENT|[17]|keyword|"Credit Card"
11:27:55.0 (34358609)|STATEMENT_EXECUTE|[21]
11:27:55.0 (34365630)|HEAP_ALLOCATE|[21]|Bytes:4
11:27:55.0 (34378708)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:27:55.0 (34383876)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (34395861)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0xe2a8889
11:27:55.0 (34463116)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (34500954)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:27:55.0 (35095275)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWIAAY","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"At least one of the  (41 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001082","Id":"50041000003lnWJAAY","LastModifiedById":"00541000001IQl9AAG"}|0x2a76ef30
11:27:55.0 (35105224)|STATEMENT_EXECUTE|[22]
11:27:55.0 (35202495)|STATEMENT_EXECUTE|[23]
11:27:55.0 (35217420)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (35235998)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (35242891)|STATEMENT_EXECUTE|[35]
11:27:55.0 (35248664)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (35264896)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (35273758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (35286837)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x7e5a34c2
11:27:55.0 (35308870)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (35321382)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:27:55.0 (35324910)|STATEMENT_EXECUTE|[36]
11:27:55.0 (35327090)|STATEMENT_EXECUTE|[45]
11:27:55.0 (35449762)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (35460857)|HEAP_ALLOCATE|[16]|Bytes:4
11:27:55.0 (35472692)|VARIABLE_ASSIGNMENT|[16]|i|1
11:27:55.0 (35499699)|STATEMENT_EXECUTE|[16]
11:27:55.0 (35502720)|STATEMENT_EXECUTE|[17]
11:27:55.0 (35522471)|HEAP_ALLOCATE|[17]|Bytes:15
11:27:55.0 (35534367)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:27:55.0 (35545207)|VARIABLE_ASSIGNMENT|[17]|keyword|"Social Security"
11:27:55.0 (35549287)|STATEMENT_EXECUTE|[21]
11:27:55.0 (35554684)|HEAP_ALLOCATE|[21]|Bytes:4
11:27:55.0 (35573453)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:27:55.0 (35581257)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (35594210)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x7476a49f
11:27:55.0 (35636368)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (35663211)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:27:55.0 (36039752)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWIAAY","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"At least one of the  (41 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001082","Id":"50041000003lnWJAAY","LastModifiedById":"00541000001IQl9AAG"}|0x2a76ef30
11:27:55.0 (36050783)|STATEMENT_EXECUTE|[22]
11:27:55.0 (36089257)|STATEMENT_EXECUTE|[23]
11:27:55.0 (36108544)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (36127873)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (36131237)|STATEMENT_EXECUTE|[35]
11:27:55.0 (36134948)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (36144635)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (36149485)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (36158814)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x2e421458
11:27:55.0 (36181703)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (36201171)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:27:55.0 (36205910)|STATEMENT_EXECUTE|[36]
11:27:55.0 (36208290)|STATEMENT_EXECUTE|[45]
11:27:55.0 (36240811)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (36247974)|HEAP_ALLOCATE|[16]|Bytes:4
11:27:55.0 (36255578)|VARIABLE_ASSIGNMENT|[16]|i|2
11:27:55.0 (36272571)|STATEMENT_EXECUTE|[16]
11:27:55.0 (36274158)|STATEMENT_EXECUTE|[17]
11:27:55.0 (36282983)|HEAP_ALLOCATE|[17]|Bytes:3
11:27:55.0 (36293725)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:27:55.0 (36303890)|VARIABLE_ASSIGNMENT|[17]|keyword|"SSN"
11:27:55.0 (36308482)|STATEMENT_EXECUTE|[21]
11:27:55.0 (36314273)|HEAP_ALLOCATE|[21]|Bytes:4
11:27:55.0 (36329103)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:27:55.0 (36336348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (36346432)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x33d061cf
11:27:55.0 (36381516)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (36406664)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:27:55.0 (36714428)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWIAAY","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"At least one of the  (41 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001082","Id":"50041000003lnWJAAY","LastModifiedById":"00541000001IQl9AAG"}|0x2a76ef30
11:27:55.0 (36723125)|STATEMENT_EXECUTE|[22]
11:27:55.0 (36754434)|STATEMENT_EXECUTE|[23]
11:27:55.0 (36772358)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (36793496)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (36798023)|STATEMENT_EXECUTE|[35]
11:27:55.0 (36802063)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (36812862)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (36817735)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (36827097)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x1c03bf53
11:27:55.0 (36849108)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (36868703)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:27:55.0 (36873636)|STATEMENT_EXECUTE|[36]
11:27:55.0 (36875653)|STATEMENT_EXECUTE|[45]
11:27:55.0 (36906956)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (36913717)|HEAP_ALLOCATE|[16]|Bytes:4
11:27:55.0 (36921444)|VARIABLE_ASSIGNMENT|[16]|i|3
11:27:55.0 (36944125)|STATEMENT_EXECUTE|[16]
11:27:55.0 (36947094)|STATEMENT_EXECUTE|[17]
11:27:55.0 (36962940)|HEAP_ALLOCATE|[17]|Bytes:8
11:27:55.0 (36975316)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:27:55.0 (36983952)|VARIABLE_ASSIGNMENT|[17]|keyword|"Passport"
11:27:55.0 (36986317)|STATEMENT_EXECUTE|[21]
11:27:55.0 (36990081)|HEAP_ALLOCATE|[21]|Bytes:4
11:27:55.0 (36998986)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:27:55.0 (37003280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (37012530)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x5d10b210
11:27:55.0 (37050907)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (37075954)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:27:55.0 (37358701)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWIAAY","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"At least one of the  (41 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001082","Id":"50041000003lnWJAAY","LastModifiedById":"00541000001IQl9AAG"}|0x2a76ef30
11:27:55.0 (37370186)|STATEMENT_EXECUTE|[22]
11:27:55.0 (37406167)|STATEMENT_EXECUTE|[23]
11:27:55.0 (37421648)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (37439373)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (37443976)|STATEMENT_EXECUTE|[35]
11:27:55.0 (37449208)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (37463374)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (37470795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (37483111)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x634e8d3e
11:27:55.0 (37507171)|HEAP_ALLOCATE|[36]|Bytes:5
11:27:55.0 (37527987)|VARIABLE_ASSIGNMENT|[36]|caseWithSecretInfo|null|
11:27:55.0 (37532729)|STATEMENT_EXECUTE|[36]
11:27:55.0 (37535063)|STATEMENT_EXECUTE|[45]
11:27:55.0 (37565773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (37573475)|HEAP_ALLOCATE|[16]|Bytes:4
11:27:55.0 (37582338)|VARIABLE_ASSIGNMENT|[16]|i|4
11:27:55.0 (37604327)|STATEMENT_EXECUTE|[16]
11:27:55.0 (37606840)|STATEMENT_EXECUTE|[17]
11:27:55.0 (37618230)|HEAP_ALLOCATE|[17]|Bytes:10
11:27:55.0 (37628204)|VARIABLE_SCOPE_BEGIN|[17]|keyword|String|false|false
11:27:55.0 (37637865)|VARIABLE_ASSIGNMENT|[17]|keyword|"Bodyweight"
11:27:55.0 (37641450)|STATEMENT_EXECUTE|[21]
11:27:55.0 (37646623)|HEAP_ALLOCATE|[21]|Bytes:4
11:27:55.0 (37660163)|VARIABLE_SCOPE_BEGIN|[21]|casesWithSecretInfo|List<Case>|true|false
11:27:55.0 (37667313)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (37680114)|VARIABLE_ASSIGNMENT|[21]|casesWithSecretInfo|{"s":1,"v":[]}|0x53205681
11:27:55.0 (37720945)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (37737499)|VARIABLE_SCOPE_BEGIN|[22]|myCase|Case|true|false
11:27:55.0 (38027154)|VARIABLE_ASSIGNMENT|[22]|myCase|{"Status":"New","ParentId":"50041000003lnWIAAY","LastModifiedDate":"2016-12-29T19:27:55.000Z","IsDeleted":false,"Description":"At least one of the  (41 more) ...","Priority":"High","Product_Has_Extended (12 more) ...":false,"IsClosed":false,"Subject":"Warning: Parent case (24 more) ...","SystemModstamp":"2016-12-29T19:27:55.000Z","BusinessHoursId":"01m41000000XnfnAAC","CreatedById":"00541000001IQl9AAG","IsEscalated":true,"OwnerId":"00541000001IQl9AAG","CreatedDate":"2016-12-29T19:27:55.000Z","IsClosedOnCreate":false,"CaseNumber":"00001082","Id":"50041000003lnWJAAY","LastModifiedById":"00541000001IQl9AAG"}|0x2a76ef30
11:27:55.0 (38036967)|STATEMENT_EXECUTE|[22]
11:27:55.0 (38065266)|STATEMENT_EXECUTE|[23]
11:27:55.0 (38077379)|HEAP_ALLOCATE|[22]|Bytes:5
11:27:55.0 (38090227)|VARIABLE_ASSIGNMENT|[22]|myCase|null|
11:27:55.0 (38093168)|STATEMENT_EXECUTE|[35]
11:27:55.0 (38096560)|HEAP_ALLOCATE|[35]|Bytes:4
11:27:55.0 (38105290)|VARIABLE_SCOPE_BEGIN|[35]|casesToCreate|List<Case>|true|false
11:27:55.0 (38110002)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:27:55.0 (38119391)|VARIABLE_ASSIGNMENT|[35]|casesToCreate|{"s":1,"v":[]}|0x52d88291
11:27:55.0 (38136072)|HEAP_ALLOCATE|[36]|Bytes:5
